index Label,Tweet Text
1,will put corporate racism and sexism back where it belongs  face to face   execs think twice
0,the answers often lay right infront of you  the problem is you seek in the distance  when in reality the answers are simple 
0,uniform unitylmfair14
1,  oh look an audi driver breaking the law  how strange
1,ptiukgonawazgocampaign  show up at the peaceful protest infront of lancaster house to greet our pm with respect   
0,true sissy well said   fit to live as a man  
1,is there even math cells  if there is they are not working ahh hahahamathisfun
0,kitty aaint happycat happytoday
1,woke up crying because of the nightmare i had   gonna be a great day
1,i just love working on christmas and spending it alone 6 hours away from my family 
1,first day skiingkilledit iwasshittignesseasonlife
1,oh materialism  how I have missed you 
1,girl put your records on  tell me your favorite song  inasongmyfav
1,thanks toteamipswich ed for making the news crew and i so welcome this morning  as they always do blackfriday filmingitwasquiet
1,i love getting woken up by my body just to say  i know you were comfortable sleeping   but here is something you do not want anyway 
1,americans love guns more than ever  chicagodetroit examples of strictgunlaws yet have the most crime
0,  a guide to coffee  ok hand sign  lol  espresso from that time we went to the maple leafs fan fest
0,new shoes  kinda in love with an inanimate object 
1,probably a nigerian 
0,orionlaunch go  no go  go  no go  I am getting dizzy   imagine if there was a crew in there   how stressful would this be  
0,andrew luck is some kind of qb   wowzers indvscle
0,lol game over napoli win and they are better then juve
0,hahaha u talk abt policies  just check delhi dialogue page  are u from another gola lol
1,oh god i just so happens that i love really love slow internetslowinternet
1,twitter is dead thanksfinals
1,make up hours sound fun 
0,alright y all  back to binge watching legend of korra like a muthafukn gangster 
1,when your is so advanced people actually think you arestupid  
0,what does not kill you makes youstronger  ok hand sign   i m perfectmybody  see no evil monkey 
0,yeah me   i should get a more active social life and get away from the internet  
1,oh you are just gonna wait till new years to start working out thatscool
1,protecting the namesake of apalinspawn
1,another day just livin the dream needmoremoney
1,prepare to get mucked imissedu
1,you can afford stocks  teachers make so much money it is crazy 
1,two hour drive this morning with the instructor  oh yes   scaredshitlessyikes
0,if i believed in that sort of thing i should be canonizedselfpraise
1,wait the ga i have a crush on and emailed me and told me it was great to have me in class  smiling face with heart shaped eyes  heavy black heart  face throwing a kiss  he totally loves me
1,woke up to find out my vehicle insurance went up  22 a month   merry christmas to me    unamused face 
0,hahaha such a 1  town
0,i should not lose a full day of work because of system updates  but it happened yesterday fuckingwindows
1,people these days are so loving  accepting  and nonjudgmental  it is great 
0,simple way to befashionable n contribute toempower thousands ofwomen andweavers  khadigaathagogreen
0,does not get moreindiefilm thanmiboxzombie    
1,i love it when work tells me they do not need me to come in  information desk person  face with tears of joy  loudly crying face  loudly crying face  loudly crying face 
0,look for the girl with the broken smile  ask her if she wants to stay while  and she will be loved   two hearts  musical note 
0,i feel a nap in my near future naptime
1,  when the vapours that are emitted by cleansing solvents are emitted by contaminating chemicals cleansing  contaminatingvapour
0,time for babygirl and i to get our beauty sleep sleeping face  sleeping symbol  sleeping symbol 
0,the ugly truth  abuse enoughwords
0,oh crap  mean  what did it mean  see my last few rts 
0,excited for 2015 its gonna be a good year for music ur gonna smash ited microphone 
0,is the name of the game 
0,sc3stars cardale jones  third string qb  big10 champion and mvp 
0,hybridcloud needs hybrid monitoring   monitor azure  plus apps and dbs  from scom
1,did you think that only making 100 was going to be enough 
1,2 days off the next two weeks  3 in the new yr  love working over xmas  needthemoney
1,what a good time to start voting again bestnewartist fifth harmony
1,comcast  greatest customer service on the planet comcastistheworst
0,by   bts at dipmagazinephotoshootwifeyseries me and  traviis   do not forget to  
0,inbusiness  knowing  what to do  is very imp sayno to anything that comes b w u n urdreams  evenmoney  entrepreneurtips
1,dear   spain s gov and catalan police  congrats you managed to accomplish the impossible  go even lower thangreeceoperaci npandora
1,missing the bants at work today hahahashitbants
0,is not lost 
1,getting ready to ship surplus ink cartridges out to nunavut communities  yup that is a great use of time resources sofulfilled
0,butbuycouchenveloppeifits homedecor please rt 
0,selfish  narcissistic  only the woman matters  child does not matter  father does not matter  no one else matters  
1,so kind of occ health to book my tb skin test on my day off uni  i am thrilled
0,wickedly ignorant bout black americans see racism in everything  a figment of their imagination cannot be trumped by j can hypocrisy nn
0,bibotour  champwithin founder on w dancers ricky   graceychicagowomen
0,you are any moment  every second  every scent and every flower as a girl 
0,find one local pd that reported an 80  drop
1,this should be fun next spring 
0,chillax bitches   face with stuck out tongue and tightly closed eyes  why is my face so squished fireball
0,obamanomics  fs   unemployment insurance is  economic stimulus   ft to pt work frees us to follow our dreams 
1,really well done  another short formation  so i get to stand for the 3rd day in a row from kel to lls 7 18  thanks
1,more in winning a sweet hamper at a christmas fete the day after a jellybean damaged a tooth 
0,getting my shit together in 2015 like  2015isthenewturnupmyboosfuntimesmakingmemories  
1,ahh finals week   I will throw a kegger at my house for all the survivors  skull  skull  skull motivating rip
1,such a fun day in the lib studying econ for 14 hours   cannot wait to do it again tomorrow thisismiserable
0,as the only black listener to the show  love having you on it   racewars
1, dear dr  diaz  gravity does not exist  einstein got it wrong  i wrote a book explaining my theory  let me know if you want to read it 
0,outta the boardroom  i to the partay  luvvit
1,lots if love formiranda
0,i just earned the  photogenic brew  level 21   badge on  
0,pt3  for his family to follow  and they can talk at home  all this talk about new owners and destabilising pf the club couldmotlufc
1,workaholics  if you are sick  do not let that stop you from bringing your germs into the office  we all appreciate your commitment 
0,james burke connections  episode 7 a special place  via this is    drill     
1,i love how jojo has kept it classy  
1,quel domage rt   no canada  bills in to series  which was a colossal flop  has been cancelled cflnfl
0,and a strut to boot
1,but if we all hold hands and sing kumbaya they will not hate us 
0,there is no such thing as  too much ammo 
0,those amarillo hops make it just rightgoldilocks   drinking a tour de fall   memphis  pint   dram   photo
0,spinless gutless acceptable
0,good to see tomas rosicky playing tdaearsvqpr
1,really love when the is over five minutes late on the cold days  feels like metro 
0,is it bad that after my  happy preds won   party popper  dance my first thought was donnie    grinning face with smiling eyes  speak no evil monkey 
0,   true  you cannot replace your one and only mam 
1,photo  cheers vodkamotherenergydrinktipsyononedrinkcadbury alcoholicfriday  
1,just what the bears need   a sense of urgency at qb position  using top pick at qb position
0,take me to church    
1,wow thanks for the good vibes right before my exam  parents 
0,for the masses  i love it 
0,i never study lolz  I have been working on a presentation thats due tomorrow and i just now started smiling face with open mouth and cold sweat 
0,i dont know what it is but I am in love your products christmas heaven loveskincarebeauty  thumbs up sign  green heart  bath  
1,wow u brought down xbox live arnt you amazing why do not you do something more productive like grow up
1,on a good note  only 49 more days untilscandal   crying face  crying face 
1,wow i love having 3 essays due in the next 3 weeks
1,sig ni fi cant witter
1,fuse blown in the media room  too much hallway vacuuming  chaos about to break loose cancup
1,porn   where where   move that naked woman  i cannot see where the porn is  games
0,why does zayn look like a spanish flamingo dancer
1,  computing  the internet  personal computers   smart phones were all invented by that  pond scum 
0,the kindness of strangers 
1,wow i love school
1,everyone just wants to be you your just soo cool
1,finally taken to the gir love heartbroken 12 19 14
0,watching elf was a prime decision tonight
0,how badly do you need that burrito   that s sounds naughty  burrito
1,i love waking up late and sick during dead week thebest
1,way to prove that women are more than just breasts   an ass    unamused face 
1,waking up congested not being able to breathe is a great feeling   expressionless face 
0,my life will not be complete until i meet  two hearts 
1,just got the message i need to start working at another location  brilliant  now rushing towards second location  oh god i hate mondays
1, thanks to kanye  mccartney will finally get that big break he is been waiting for  no more dumpster diving for him  caring
1,very clever jack  changed the word  big  to  no  go to bed feeling like you have made a difference to societyyouareagenius
1, gasp  the girls are at a rehearsal studio today  you do not say   hmm wonder what on earth for   frog face  hot beverage   mtvstars little mix
0,yeah not to bad been asleep most of it my backs been playing up so been on strong painkillers that knock me out  see no evil monkey 
1,there is nothing better than the feeling of being loved  unamused face  lol nothing  thumbs up sign 
0,i will not be pledging anytime soon  why are these grown women competing  aka vs delta  crabs in a barrel  sad
0,ameme for yourmonday mememondayobamaobamacareacidreflux standupshotjokeofthedaycomedy
1,digital drumsticks  thanks grandma and grandpa
0,congratulations to thehashemitekingdom ofjordan under the wise leadership ofhismajestykingabdullah ii on thenewyear 2015 
0,gotta go back to work tonight
1,math presentation  ap history test  ap science test  and whatever the hell we are doing in asgill   today should be fun 
0,if that is man u at its best they have much bigger problems than us   saintsfc  then again we are still 5thnoproblem
0,even soweto tv did not bother to show these fvcken awards  useless to the bone  go figure
0,pain is inevitable  suffering is optional  anonymous
1,how dare somebody exercise their freedom to protest and freedom of speech 
0,what i learned today   you can choose to live a fearless life iamfearfree fearfull
0,   i learned that if you want to make it bad enough  no matter how bad it is  you can make it   gale sayers  wise
1,sec crew doing some quality officiating in the penn state game    how do you miss that terrible block in the back 
0,legend says if you stand in front of a mirror say  i cannot even  3 times  a girl inyogapants will appear give you a pumpkin spice latte 
0,photo  invoices have been sent out  
0,read at the news   mediastruggletosaveobama  thecountry 
1,lol well done swans
0,just found the picture of lisazamorano trying to kill mebff at ourseniorbrunch   moutain meadows
0,unfortunately not  hey  daddy did not think his daughter d be into gaming or fifa  youraveragedaddysgirl
0,my dream is to celebrate christmas with you  smiling face with heart shaped eyes 
0,yup   few weeks in nz mucking about then some time in fiji dodging sharks 
0,my dogs like to be nice and toasty while relaxing at homeadorablepuppysocuteicant
1,hashtags are great idk why everyone stopped using themjk bye
0,come on graham   thomas 
0,today stats  5 followers  8 unfollowers and followed 2 people via
0,i had the best new years   spent it with the people i love   i fucking loved it   smiling face with heart shaped eyes  such a happy camper right now   face with stuck out tongue and tightly closed eyes  green heart  heavy black heart  
0,haha i also had 2   cheers bro   
0,even better let us see if wadi camacho man s up and fights
0,lol at people saying they are turning 13 this year when did i start following kidssorry
1,on my tl i see a somerholic that unfollowed me tweeting retweet if you are a somerholic to see how many are there also I am not allowed
0,I have had three boys  breastfed them all for about a year each and never had to do it out when i was out  necessary
0,i would love to touch an anaconda  jump on that thang and ride it like a horse eatenalive
0,photo whynot whypop artartist whirleyshotwhirleystudiosharpieacrylics  
0,a man must have  3  f s to get a a in life  fortitude  focus    finances 
0,aaand the hits just keep on coming badday
1,   michael bloomberg will be wearing his speedo for theglobalwarming with his bodyguards 
0,kaley cuoco sweetingapologisesforsaying she is afeminist  kaley cuoco sweeting  pictured with her  
1,obama s  1 176 120 90 in taxpayer funded costs to attend political fundraisers in los angeles  san francisco
0,11 11   say something stupid    oh   you beat me to it 
0,notcieseu end to fish discards delayed   end to fish discards delayed copyright ep 2013  from  eu reporter vie  
0,I am not really sure how I am still alive and writing this paper right  napping instead of sleeping on the weekends is not cutting itfinals
0,rest well stuart  you were a man of grace   courage  may your family find peace 
0,apricots pears and boozy belgian goodness  a winter warmer 
0,could not have asked for a better night 
0,patio tumbler goodnessmac12days
0, he looks a decent bowler  not really a 5th bowler  but  in a balanced side potentially 6th bowler  styris on hsohail pakvnz
1,hit 100 follower on instagram  ive officially made it in life
1,look  it is a white christmas after all  minnesotaproblems
1,  colored    don t they prefer  negro  now  
0,it is not possible to have enough time
1,library computer has frozen againshocker
1,bjp congress nt disclosing detail of 3600 cr  donation received still media bhakts questioning aap mufflerman
1,my last final today then straight to my surgeonswhatagoodweek
0,ariana grandes makeup is always soo flawless  speak no evil monkey 
1,remember when i ran 14 miles on 90 min of sleep this summer  I have got a 14  hour day on about two hours of sleep  this will be fun 
1,i was going 2 post my opinions on obama cuba but i will save it   till after hisspeech peacemaker
0,lighting now setup on themalawiaquarium   water tomorrow cichlidsnofiltermarinewhite
1,good thing we have an ace like clay bucholz who is proven to be durable and consistent   haha 
0,ok  ok  geez  i know already  totally repetetive
0,i e   strength in numbers  focused movement  appeal to other countries  use pens and paper  change the way we live drastically 
1,   things to complain about on christmas day   i have a pimple in my ear  thanksobama  legitreasontocomplain
0,someone s on the defensive  if the shoe fits  frog face  hot beverage  
1,left home at 7 30am and still trying to get to work  i just want to cry  happymonday
1,it is pretty amazing that in  the land of the free   people are debating if we should feel safe around our police 
1,this is true  the patriots  packers  or broncos could suddenly need a new coach itshappening
0,soppingwet  squishingmudbetweentoes    well  why     swimming in amudpuddle
0,i do not know why it is so fun  but it is  cx i could probably think and find out  but yeah  no  xd
0,  former chairwoman  us commission on civil rights
0,tomorrow is the day I am coming back to florida for good       unless something changes in the next 24hrs which i doubt ready
0,by definition placing money on the outcome of anything is gambling  choosing to deny this is self delusion
0,such a long day   wrecked
1,the downside to working in fisheries and conservation is that you can rarely afford the cool things that promote your job
0,adanisjet lol   committed suicide jumping from adani s jet lovejihad  gharwapsi orphaned 
0,just gave imperfecto a 3 5 5 rating on
0,your not understanding something  does make you an expert in the field 
0,one of many reasons i dislikealabama fans auburnrolltidemyassjakellmitchell
1,I am so glad i work a double on new year s eve and then most of new year s day   pissed
0,yeah  and you ignored my point  
1,lol of course it is the best  
0,would you have said in the 1800s   why is gop against africans being brought here  do any of them want to pick cotton  
1,oh  come on  give her a chance with her trust worthy sns warriors and her followers in that  uber right wing  portal 
1,so that went well
1,wow  that is some fluent finnish
1,socialmedia where it is perfectly normal to talk to people in pictures  
1,hey  he does have the word  ban  on his home page like two or three times though acknowledgementisfirststep
1,re  xmas   christmas  is itself an abbreviation of  christ s mass  
1,now that is just mean  sorrynotsorry
1,how do we end up talking    oh wait  we do not talk  whoopscutestcouple
0,a year ago this would be just a writing on a t shirt anymore all thanks to merryxmas
0,goodie bags for 2nd grade are done whatsnext 
1,but noo we have religious freedoms  no one ever gets controlled or oppressed by a dominant religion
1,good luck today dj durkin  it is not great to be a florida gator      fuckuf
1,and then there was none  goodbye beard  of sorts mensfashion
0,horses are just hornless unicorns  o    enlightenedmysticalwow ondrugs
1,last day of the working week and let us see just how bad it can get positive
0,i wish a mf would  fisted hand sign  fisted hand sign   my day 
0,it is cute to be awake right now
0,angry faceleokidsfunfaceangry
1,only children at home status  woohoo is not it fun   unamused face  pensive face 
1,what wonderful weather we are having  i might need sunscreen today  smiling face with sunglasses   
1,but not a grocery store or pharmacy  sensible     offices or apartments  owners of monroe avenue factory ponder options 
1,at least my tan looks good  flushed face  face with tears of joy  need to learn to appreciate my pale skin  see no evil monkey 
1,well today is gonna be a great day  ok hand sign 
0,is too complex a word for him to understand
1,67 is such a beauty  unamused face  manitibaprobs
1,cramps in the front  husbands knee in my back  yeah  sleep seems possible tonight  suckitmothernature
1,for shame    third time    pregnant duchess wears designer dress for the third time in new york via
1,nah  i do not think he says  f ck  enough on that album  angrymanoldschool
0,gotta record my favorite show tamar vince season finale   purple heart 
0,photo  abstract tribal bubble jumpsuit size  s xl cost  39 99
1,sums up my week really nursinglifeworkingdaysandnights
1,the pace of kcroyals activity at the winter meetings is giving me vertigo 
0,says women   blacks are a different  species 
0,i literally get to pamper myself all day tomorrow and get cray with julia and raven in the bay whatmorecouldaguyaskfor
1,so excited to spend the next 12 hours at school 
1,the er sucked tonight    urgent care tomorrow    yay fmlugh
0,too blessed to be stressed  so hype for next year hailstate
0,who dares to play this game  lolshotssexfinetipsydrunkdead  face with tears of joy  needagoodlaugh
0,still time 2 enter my samplegiveaway on my channel  check it out here moderebbloggersbeauty
1,love waking up to grumpy people
0,  t mobile s ceo thinks the apple watch is going to be huge     i do  too 
1,so that was the inception episode  down to the tangerine  spinning top  subtle 
1,i can always count on freshmen to make the library loud  thanks
0,he is played 5 minutes  0 4 from field  a steal and 2 fouls  that is it  that is all he is done 
0,breaking realjournalist bullying major problem in nation s high schools 
1,looking forward to a nice and long 130kmcycle tomorrow  in the minus degree weather foolfestive500
0, might go back to bed it is easier then making the effort  wrong  face with tears of joy  loudly crying face 
1,ya  because if history has told us anything  it is that betting on sports is a great way to make money 
0,was stunning today  was not it 
1,ya cause their country is calm and peaceful from everyone arming themselves
0,it is in my priory contract to wear those  hugely popular with priory ultrasdoes countxx
1,white people are irrelevant at this point  the black community needs to rise above you all are in control  truth
1,great start to the day
1,I am fricken peachy today  
0,even you have to think the religious freedom restoration act in michigan is ridiculous 
0,but in term time my son    smiling face with open mouth and tightly closed eyes  smiling face with sunglasses 
0,worth a read  onchristians and the persecution they face equalityrespectsectarianviolencecountyourblessings
0,i may or may not be obsessed with the grinch  smirking face 
0,money 4 church  app pays you  see   go 2 
0,and when you overpay for that talent you get stuck w  that talent  which perpetuates the losing cycle the cubs are in
1,say it am not so  joe  who would imagine a government program fraught with fraud  has this ever happened before 
1,i think being gay is wrong  its like people chose to be gay just to piss off the magic old man that lives in the sky
1,  during criticism of   a promo for a special featuringbillcosby   rape victims  airs hypocrites
0,ifpmharper gets reelected  these r the possibilities  he  cpc cheated  again  canada has a collectivestockholmsyndrome  we are doomed
0,trivia crack is taking over my life 
0,awesome    
1,what an amazing start to the weekend  ohgoditsfridayagain
1,who doesn t  
0,canny wait to get my new phone  sneaks and clothes on thursdaypaydaywouldberude too
0,rocking the christmas socks at work  it is the little things like this that make me happy essentialservice  father christmas  christmas tree 
1,not felt this I will since i was in kos  eugh a great end to a great week   beenshitekillme
1,my grandma gulping her hot coco loudly and my mom goes   you gulping over there   my grandma   no I am queefing  haha
1,so glad they have found a way to make the gospel socially relevant to klingons 
0,o o umm  so  like     rt   from our family to yours  have a safe andhappythanksgiving
0,my death will likely be caused by at the wrong time 
0,everybody just keeps saying  gronk and large contingent of patriots   who else is there with rob 
1,dad and step mom bitching at each other  now it is christmas  smiling face with smiling eyes  christmas tree  face with look of triumph  ugh
1,internet got me like  weary face stillalive
1,the joy i have for overnight stakeouts
0,
1,gutted doyle has gone back towwfc  i do not think we saw what he is capable of cpfc
0,its called
0,sunset for january 04  2015 at 04 39pm  temperatures  6   it is partly cloudy 
1,cannot wait for my boyfriend to come home and kick my butt into shape    see no evil monkey  face with tears of joy 
0,hmm what to have for dinner
1,when you have challah french toast on christmas
0,as far as what  a room 
1,why would you do this   superman childagain
0,woohoo admitting someone who literally needs nothing but med refills 
0,that is the easy part  giving my man money to go grab all mine tomorrow morning cannot be dealing with town to stressfull
1,family time is nice and all  but I am ready to be back at work on this fine morning 
1,if loose lips sink ships  then loose tweets sink fleets       nasni theatre in coronado  ca 
0,seriously tho if you need me anytime over winter break just shoot me a text  probably will not respond cuz I will most likely be eating  but hey
0,scream this message  we want the security footage  antoniomartinfergusonendracismsocialjusticeblacklivesmatter
1,oh the   you would not need to take to twitter to peddle piffle
0,lovely first day of 2015  friends  family swim  sort   cleanse  curry  less time on social media  more time on othersstartasyoumeantogoon
0,left out blue bin as per calendar but not lifted  checked your website and it indicates green bin happy
0,well i face peyton today in my one league so i hope he only has 2 td passes and they are both to d thomas for me lol
0,why do i have to have a good game then a bad game and then a good game then a bad game again   expressionless face  pouting face 
0,2 and half hour walkproud
1,noodlescene anyone  he was so zen there    oh  wait  butdeadhenry andbouncebackannie  silly me  all makes sense now 
1,my year is ending perfectly face with tears of joy 
1,to be fair  deblasio only askedblacklivesmatter folks to stop protesting until the post funerals  so police protesting him is cool 
0,are actually going to contact me rather than just apologising via twitter 
0,go get it you broke ass bitches  my fault
0,the things i see in bath   body worksworstoutfit cutewtf
0,seems as if wants to endorse me on linkedin for   any thoughts on this from theomcchat crowd 
0,christmas part two began at my parents house today many gifts mountains of wrapping paper excited nephew missing batteries  veggie chilli 
1,you are great at keeping a conversation   
0,  men with shaved heads are perceived as an inch taller and 13  stronger than men with hair 
0,i was tempted but i did not want to one up your tats with mine
1,awesome rainy day at the track  
1,i just love working sunday s 
1,burger king hacking  07 13 and 11 13  was the weirdest and funniest  definetely
0,why is it so hard for people to cover their mouth when they cough   specially old people  wtf  is not it common curtesy coveryomoufnasty
0,i do not know how you can love  but also freaking hate someone so much    unamused face 
1,love people that do not act like adults 
0,the spicy cali roll is just cali roll with a dab of sauce on it w t f
0,but it is not a time capsule  it  current in time
1,azealia banks call iggy  igloo australian   woow an incredible rapper diss another one
0,what do you call a chinese millionaire 
1,customers during christmas time are so nice 
1,first day of christmas shopping tomorrow  can not wait 
1,  which is why I have visitedpakistan as many times as i have    sez
1,fut14 ofc  the corners  3   3 they where faantastic
1,small amount of lads with birds nests  for hair cuts ha3allover
1,you keep cops and civilians accountable with body cameras rip eric gardner  cameras do not keep people accountable   people do
0,is justone of the many services i offer topeople who askstupid questions 
0,what an awesome performance by the choral students tonight  they are developing young stars of the future right here inyeg 
0,every parent wants their child to get ahead  help your child with a sponsorship grant from charity
0,when one ear breaks on your headphones it is so frustrating  today
1,sounds like flat 8 are having a wonderful morn   hah wotwot
0,tried the pizza tonight we got from down here inpensacola yummy  great job    
0,so that is what happened the acorn voter fraud people 
1,wow am i glad that i have to cycle through this weather   
0,yeah in the  honour  of the picture those lyrics sketched     flushed face 
1,3 30am is a great time to learn the male reproductive system  with the biggest and brightest power point slides ever  biology
1,mvp goes to concordia wifi 
1,such a good lie in
1,i cannot wait to go to the post office to get bent over with  100 shipping fees to mail my folks christmas gifts to montana 
0,cannot wait until this weekend is over  then no more xmas parties  hateschmoozing
1,the silence intimessquare forericgarner last night is only broken bynypd siren    watch on ifuss app 
1,towing company commuter car being towed 
1,it must be a really bad game if a superb comedian like philly phil cannot squeeze some humor out of it 
1,i love when this happens
1,lol  it was an rss agenda modi bribed un officals to make yoga day international   secularindiaanticonversionlawhypocrites
0,what am i doing with my life
1,i just found out i have a 13th grade education  must have slept through that entire year
0,notcieseu keeping deficits down  how successful is the eus budget surveillance mechanism 
0,these girls can wake up people from the dead  worthwatching
0,im done with finals thursday that would be nice lol you leave friday at what time   airplane  
0,to the same sex 
0,simply having a wonderful christmas time  d
0,if aguero is out for a long time  city could buy bony in january 
1,I am happy with the two hours of sleep i got last night  weary face 
0,the secret ofchange is to focus all your energy  not on fighting the old  but on building the new   source unknown  quotes  qvaw
0,3rdeye brand has designed the accessory for your easy to carry and comfortable
0,I will check it out     
1,last day of sewing selfie fashionmajorroughsewingweresogood
1,if bjpee hv balls  do dare to lift ristrictions 2mro ahead of modi skashmir visit kashmiris wl show u how much thy lovemodi  
0,she is got something you just cannot trust it s something mysterious  
1,if it is a  blue ribbon panel   then it will be all good 
0,indonesia   fourlargeparts ofcrashedairasiajetfoundonseafloor  via
0,paul believes rubby  webster  kelly  etc  are bad players based on  15 projections  i believe in their upside 
1,cropped her own child out of her picture motheroftheyear
1,   rt   of all the places to get stuck in a traffic jam
1,oh yess dean smith is ref on the plus side we have thompsonimproved
0,dark grass does rustle  ww monstermmorpg  combrakiest bymonstermmorpgmt121
0,what i did for my food at the spanish party 
0,street lights on during the day in clayville  olifantsfontein  this should not be happening withloadshedding problems   on
0,we are here to fight endlessly and change the system  atleast i am not going anywhere irrespective of resultak4delhi
1,next day makeup just looks so hawt  kiss mark 
1,the good thing about college is that you are not asked to do evens or odds or even the back page of your worksheet 
1,a great day is one in which it is pouring rain and you walk out of your apartment without your car or apartment keys 
1,yep  the family ofericgarner is feeling really joyful right now   blacklivesmattershutitdown
0,they do not sing live  but they sure are hella good lookingsmh
1,nosebleeds in the morning are my favorite
0,late nightshoppingbullringbirminghamsunglasses really  lol  grinning face with smiling eyes sayyes she says xx
0,this is not real life  believe me 
0,i hardly think give a shite about the fans tbh
0,watch the wog head i will have after christmas thenlasthaircutforchristmas
1,today should be fun
1,you will not get a source other than ispr   
0,thanks  I will have to check out another store in calgary 
0,you is very much right my brother when i am done i still will not have a car  and when i am done praising allah i to will still  1 2 
0,one day is day  lemme console myself with blunt
1,i thought all people did for the holiday was to stream holiday cube all day    
1,this  legendary  anfield european cup atmosphere is great hey     
1,didlyntoncrosby inventcameronmustgo   puerile attacks on in rw press provokedwebacked which led tocameronmustgo
0,you do not afford the same treatment to po s  goes both ways 
0,on page 35 of 357 of hogfather  by terry pratchett
0,public hammering the steelers all week  juicy 
0,i do occupy rent free space in his cranial cavity lol
0,  in fight over overtime for firefighters  dc viewed ruling from control board as permanent  but appeals court says no  fb
1,that was a great 3 hours of sleep
0,anamorphosis placing objects so that viewed from a certain angle they create an image   by french artist bernard pras
1,because as long as she is a victim she will have white knights trying to save that damsel in distress 
0,are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act  sororitysisters
1,mid speech   christmas lacrosse ballflattering   grand cafe
1,coin   lecoincanard  coin   lecoincanard  coin   lecoincanard  coin   deanbcfc  wasalrahman this is a question i ask myself everyday   
0,a decent christmas party for a change  and an added bonus of not missing the last train for a change 
1,love the fact I am sick on my birthday
0,I am knitting a scarf  yes  knitting  a scarf  because manual dexterity and i like knitting  problems 
0,well you just have to look   do not you   wrestlingsportsentertainment wweraw orsmackdownco  
0,blacks are not elite enough to die in hospitals remember  that is only reserved for when police are in casualties  
1,   this year s class picture is so awesome  really awesome   fisted hand sign   hahahahaha  face with tears of joy 
1,am i surprised that my coworker is not going to show up today  flurries
0,i forked node  get ready for the future   where s my interviews 
1,yourambition isamazing  saintsfc enjoy exit fromchampionsleague
0,maybe i should delete my facebook tab  cause then I had probably get more stuff done and be less distracted
0,really do not wanna get ahead of myself but i can see the light at the end of the tunnel nowrangers
1,also the only verb that i forgot was  to forget 
1,ifbjp joins with pdp  then cm will be of pdp  only way to have ahinducm is to take support of abdullah family
0,will tweet you when I have got it back up and running 
1,ay after 2 hours nareceive ko rin yung message haha thanks globe
0,what is the prices like 
1,thatmoment when you do not wanna tell that person you been fuckin someone else   cause they might go fuck some else lol o o truth
1,soo thebears will be looking for an offensive coordinator as well  this bodes well for next season  whatamess
1,any hindu who tries to defend his religion is a communal  gharwapsi
0, meh  i do not think I am a suit person     neil caffrey   tvquotes  whitecollar
1,cramming 200  psych pages into my brain even though we learnt that cramming is not effective
1,i love dating shows   my favourite is strictly come dancing  so good when it works out for them  
1,   breaking  pm netanyahu slams eu countries   the europeans are hypocrites that learned nothing from the holocaust  
1,cooper s been busy today
1,merry christmas love instagram  face with tears of joy gifts spam
1,i love when i write a tweet wrong   smiling face with smiling eyes 
1,thechicago firehouse restaurant goes up in flames  chicagofirecfdworkingpresscbswbbm  
1,nailed it yesimreadingthisbookcatsofinstagramcatstagramilovemycatpawproject  
1,we prefer to lose the derby vssuc and fight for ligna trophy 
0,i got manually retweeted by zach harper internetcelebrity
1,thank you for live tweeting my morning
1,you do look a die hard fan of his
1,happy stfx day  lost myxring in  12  it was found 2 mo s later glistening on the 18th green of lost creek golf club xringmiracle
0,so pissed at 2k rn  
0,   i love that song  3
1,in a musical  the music department is quite unimportant  umitsamusical
1,love coming to school knowing i have tests all day
0,long time no seelong along time times no see me you i your say hi hello want wanna to meet    
1,caffeine free coffee  yeah  I will have that next time i have a slice of sugar free cheesecake    p
0,in desperate need of training partner s  with the knowledge and insight of the infamous   candidates apply within 
0, looks at blackboard   calls life alert  help my grades have fallen and they cannot get up
1,i tweeted about how dangerous glasgow is  and a glaswegian party venue followed me win
1,because learning for the finals is fucking amazing 
0,people who are drinking and driving now please
0,no  i rarely drink at all  got a stomach bug    
0,some guy chattin shit to me on the bus saying i look like snoop doggkmtagain
0,  finally had a chance to watch doyle finale  thanks for 6 great seasons  yes  i cried at the end  
1,people who lie to me really help with my trust issues twittereantaboutlife
0,h3n2   hospital hard onbadincentivesfluhealthcarefinancesps
1,i cared for 8 seconds  then i got distracted   face with tears of joy 
0,explosions  nicely done  apparently  the joker   i have a lot in common  that s  disconcerting  batmanstartrek
0,session at the local1stphotorektekbmxlookmamnohands flyingfallingwithstyle
1,jesus  i am watching too muchthenewsroom   look at me getting allsonyhack sermonising  
1,nose is stuffed awesome 
1,grabe  affordable na affordable
0,no  not negation  sometimes  peace is achieved in a way that you accept to be content by a constant searing 
0,perty sunrisefs100 timelapse of the mountain
1,well it is always a good time losing at the bay  
0,i promoteedm why would i add jazz  some ppl will do anything 2b popularsoobviouswtfattentionwhorekeepitreal
0,wow  rickman really looks a lot different with blond hair 
0,my grandma tells me she made raviolis to eat   you know i yelled back  fuck you i do not want no ravioli nigga   
1,you cannot reason with someone with a bio as moronic as his   so should everyone else sodemocratic
0,so excited for a whole new episode rhoa love this show  
0,take a deep breath it s just a bad day a bad life
0,munro s facial expression is my facial expression right now face with tears of joy  face with tears of joy buti m givingupon  
